gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2573308246				CC_BY_4_0						SEAOBIS	SEAOBIS-2744242		SEAOBIS	SEAOBIS-2744242			PRESERVED_SPECIMEN				2744242					0													PRESENT								0																																	ASIA				PH					0								20.3361	121.819																																			Type															Enneapterygius similis Fricke, 1997								Animalia	Chordata		Perciformes		Tripterygiidae				Enneapterygius	Enneapterygius			similis			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.985Z			3.5	1.5		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2392978	2392978	1	44		587	8602	2392910		2392978	Enneapterygius similis	Enneapterygius similis Fricke, 1997	Enneapterygius similis		EML	2025-04-29T13:20:11.985Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									NE
2573308245				CC_BY_4_0						SEAOBIS	SEAOBIS-2737690		SEAOBIS	SEAOBIS-2737690			PRESERVED_SPECIMEN				2737690					0													PRESENT								0																																					MM					0								15.0667	95.85																																			Type															Chiloscyllium burmensis Dingerkus & DeFino, 1983								Animalia	Chordata	Elasmobranchii	Orectolobiformes		Hemiscylliidae				Chiloscyllium	Chiloscyllium			burmensis			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.313Z			31.0	2.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2417608	2417608	1	44	121	769	5883	2417572		2417608	Chiloscyllium burmensis	Chiloscyllium burmensis Dingerkus & DeFino, 1983	Chiloscyllium burmensis		EML	2025-04-29T13:20:11.313Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									VU
2573308244				CC_BY_4_0						SEAOBIS	SEAOBIS-2750560		SEAOBIS	SEAOBIS-2750560			PRESERVED_SPECIMEN				2750560					0													PRESENT								0															1992				1992																							0								13.75	113.75																																																		Thunnus obesus (Lowe, 1839)								Animalia	Chordata		Perciformes		Scombridae				Thunnus	Thunnus			obesus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.392Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2373996	2373996	1	44		587	8596	2373932		2373996	Thunnus obesus	Thunnus obesus (Lowe, 1839)	Thunnus obesus		EML	2025-04-29T13:20:12.392Z	2025-04-29T13:13:22.244Z				false		ASIA									VU
2573308243				CC_BY_4_0						SEAOBIS	SEAOBIS-2750570		SEAOBIS	SEAOBIS-2750570			PRESERVED_SPECIMEN				2750570					0													PRESENT								0															1967				1967																		PH					0								13.75	118.75																																																		Makaira nigricans Lacepède, 1802								Animalia	Chordata		Perciformes		Istiophoridae				Makaira	Makaira			nigricans			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.421Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	8098719	8098719	1	44		587	9670	2397866		8098719	Makaira nigricans	Makaira nigricans Lacepède, 1802	Makaira nigricans		EML	2025-04-29T13:20:12.421Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									VU
2573308242				CC_BY_4_0						SEAOBIS	SEAOBIS-2751726		SEAOBIS	SEAOBIS-2751726			PRESERVED_SPECIMEN				2751726					0													PRESENT								0															1970				1970																		ID					0								-3.75	108.75																																																		Xiphias gladius Linnaeus, 1758								Animalia	Chordata		Perciformes		Xiphiidae				Xiphias	Xiphias			gladius			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.194Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2397850	2397850	1	44		587	8604	2397849		2397850	Xiphias gladius	Xiphias gladius Linnaeus, 1758	Xiphias gladius		EML	2025-04-29T13:20:10.194Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									NT
2573308241				CC_BY_4_0						SEAOBIS	SEAOBIS-2745305		SEAOBIS	SEAOBIS-2745305			PRESERVED_SPECIMEN				2745305					0													PRESENT								0																																	ASIA				KH					0								13.5167	105.933																																			Type															Kryptopterus geminus Ng, 2003								Animalia	Chordata		Siluriformes		Siluridae				Kryptopterus	Kryptopterus			geminus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.010Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2337912	2337912	1	44		708	5168	2337880		2337912	Kryptopterus geminus	Kryptopterus geminus Ng, 2003	Kryptopterus geminus		EML	2025-04-29T13:20:11.010Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	KHM	Cambodia	KHM.22_1	Stœng Trêng	KHM.22.4_2	Stueng Traeng	KHM.22.4.1_2	Preah Bat	LC
2573308240				CC_BY_4_0						SEAOBIS	SEAOBIS-2744847		SEAOBIS	SEAOBIS-2744847			PRESERVED_SPECIMEN				2744847					0													PRESENT								0																																	ASIA				VN					0								14.039	108.351																																			Type															Schistura sokolovi Freyhof & Serov, 2001								Animalia	Chordata		Cypriniformes		Nemacheilidae				Schistura	Schistura			sokolovi			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.612Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	5205165	5205165	1	44		1153	6759123	2357673		5205165	Schistura sokolovi	Schistura sokolovi Freyhof & Serov, 2001	Schistura sokolovi		EML	2025-04-29T13:20:11.612Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	VNM	Vietnam	VNM.21_1	Gia Lai	VNM.21.15_1	Mang Yang	VNM.21.15.4_1	Đak Ta Ley	DD
2573308239				CC_BY_4_0						SEAOBIS	SEAOBIS-2789768		SEAOBIS	SEAOBIS-2789768			PRESERVED_SPECIMEN				2789768	KUMF 7021		W. Magtoon and T. Deesin		0													PRESENT								0															2004				2004														ASIA				TH					0								18.22	103.18																																			Holotype	W. Magtoon and T. Deesin														Oryzias songkhramensis Magtoon, 2010								Animalia	Chordata		Beloniformes		Adrianichthyidae				Oryzias	Oryzias			songkhramensis			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.431Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	5961079	5961079	1	44		498	7188	2347774		5961079	Oryzias songkhramensis	Oryzias songkhramensis Magtoon, 2010	Oryzias songkhramensis		EML	2025-04-29T13:20:11.431Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	THA	Thailand	THA.35_1	Nong Khai	THA.35.3_1	K. Rattana Wapi	THA.35.3.1_1		DD
2573308238				CC_BY_4_0						SEAOBIS	SEAOBIS-2741057		SEAOBIS	SEAOBIS-2741057			PRESERVED_SPECIMEN				2741057					0													PRESENT								0																																	ASIA				PH					0								9.64167	121.183																																			Type															incertae sedis								incertae sedis																KINGDOM							5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.385Z			464.5	464.5		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_NONE;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	0		0										Regania sulcata		EML	2025-04-29T13:20:10.385Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									
2573308237				CC_BY_4_0						SEAOBIS	SEAOBIS-2751784		SEAOBIS	SEAOBIS-2751784			PRESERVED_SPECIMEN				2751784					0													PRESENT								0															2002				2002																		ID					0								-8.75	123.75																																																		Thunnus albacares (Bonnaterre, 1788)								Animalia	Chordata		Perciformes		Scombridae				Thunnus	Thunnus			albacares			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.682Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2374013	2374013	1	44		587	8596	2373932		2374013	Thunnus albacares	Thunnus albacares (Bonnaterre, 1788)	Thunnus albacares		EML	2025-04-29T13:20:10.682Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									LC
2573308236				CC_BY_4_0						SEAOBIS	SEAOBIS-2739326		SEAOBIS	SEAOBIS-2739326			PRESERVED_SPECIMEN				2739326					0													PRESENT								0																																	ASIA				TH					0								13.73	100.5																																			Type															Phenacostethus thai Fowler, 1937								Animalia	Chordata		Atheriniformes		Phallostethidae				Phenacostethus	Phenacostethus			thai			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.418Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2412105	2412104	1	44		496	2959	2412101		2412104	Phenacostethus smithi	Phenacostethus smithi Myers, 1928	Phenacostethus thai		EML	2025-04-29T13:20:12.418Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	THA	Thailand	THA.3_1	Bangkok Metropolis	THA.3.22_1	Khlong San	THA.3.22.1_1		LC
2573308235				CC_BY_4_0						SEAOBIS	SEAOBIS-2744302		SEAOBIS	SEAOBIS-2744302			PRESERVED_SPECIMEN				2744302					0													PRESENT								0																																	ASIA				LA					0								18.3667	105.133																																			Type															Schistura dorsizona Kottelat, 1998								Animalia	Chordata		Cypriniformes		Nemacheilidae				Schistura	Schistura			dorsizona			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.099Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	5204910	5204910	1	44		1153	6759123	2357673		5204910	Schistura dorsizona	Schistura dorsizona Kottelat, 1998	Schistura dorsizona		EML	2025-04-29T13:20:12.099Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	LAO	Laos	LAO.3_1	Bolikhamxai	LAO.3.2_1	Khamkheuth			LC
2573308234				CC_BY_4_0						SEAOBIS	SEAOBIS-2737790		SEAOBIS	SEAOBIS-2737790			PRESERVED_SPECIMEN				2737790					0													PRESENT								0																																					PH					0								11.6333	123.867																																			Type															Spottobrotula amaculata Cohen & Nielsen, 1982								Animalia	Chordata		Ophidiiformes		Ophidiidae				Spottobrotula	Spottobrotula			amaculata			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.748Z			45.0	45.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2345652	2345652	1	44		1308	8476	2345650		2345652	Spottobrotula amaculata	Spottobrotula amaculata Cohen & Nielsen, 1982	Spottobrotula amaculata		EML	2025-04-29T13:20:10.748Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									LC
2573308233				CC_BY_4_0						SEAOBIS	SEAOBIS-2745197		SEAOBIS	SEAOBIS-2745197			PRESERVED_SPECIMEN				2745197					0													PRESENT								0																																	ASIA				MM					0								25.3389	97.2825																																			Type															Dario hysginon Kullander & Britz, 2002								Animalia	Chordata		Perciformes		Badidae				Dario	Dario			hysginon			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.855Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2389479	2389479	1	44		587	4250	2389478		2389479	Dario hysginon	Dario hysginon Kullander & Britz, 2002	Dario hysginon		EML	2025-04-29T13:20:11.855Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	MMR	Myanmar	MMR.4_1	Kachin	MMR.4.2_1	Myitkyina	MMR.4.2.6_1	Myitkyina	LC
2573308232				CC_BY_4_0						SEAOBIS	SEAOBIS-2792258		SEAOBIS	SEAOBIS-2792258			PRESERVED_SPECIMEN				2792258	IGFA				0													PRESENT								0																																	ASIA				TH					0								13.5333	99.8																																																		Phractocephalus hemioliopterus (Bloch & Schneider, 1801)								Animalia	Chordata		Siluriformes		Pimelodidae				Phractocephalus	Phractocephalus			hemioliopterus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.646Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2338793	2338793	1	44		708	5163	2338455		2338793	Phractocephalus hemioliopterus	Phractocephalus hemioliopterus (Bloch & Schneider, 1801)	Phractocephalus hemioliopterus		EML	2025-04-29T13:20:10.646Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	THA	Thailand	THA.52_1	Ratchaburi	THA.52.6_1	Muang Ratchaburi	THA.52.6.4_1	Chedi Hak	LC
2573308231				CC_BY_4_0						SEAOBIS	SEAOBIS-2744066		SEAOBIS	SEAOBIS-2744066			PRESERVED_SPECIMEN				2744066					0													PRESENT								0																																	ASIA				LA					0								14.7528	106.464																																			Type															Botia splendida Roberts, 1995								Animalia	Chordata		Cypriniformes		Cobitidae				Yasuhikotakia	Botia			splendida			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.764Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2367786	2367785	1	44		1153	3385	2367772		2367785	Yasuhikotakia splendida	Yasuhikotakia splendida (Roberts, 1995)	Botia splendida		EML	2025-04-29T13:20:10.764Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	LAO	Laos	LAO.1_1	Attapu	LAO.1.3_1	Sanamxay			VU
2573308230				CC_BY_4_0						SEAOBIS	SEAOBIS-2750164		SEAOBIS	SEAOBIS-2750164			PRESERVED_SPECIMEN				2750164					0													PRESENT								0															1965				1965																		VN					0								8.75	108.75																																																		Thunnus albacares (Bonnaterre, 1788)								Animalia	Chordata		Perciformes		Scombridae				Thunnus	Thunnus			albacares			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.200Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2374013	2374013	1	44		587	8596	2373932		2374013	Thunnus albacares	Thunnus albacares (Bonnaterre, 1788)	Thunnus albacares		EML	2025-04-29T13:20:12.200Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									LC
2573308229				CC_BY_4_0						SEAOBIS	SEAOBIS-2751782		SEAOBIS	SEAOBIS-2751782			PRESERVED_SPECIMEN				2751782					0													PRESENT								0															1990				1990																		ID					0								-8.75	123.75																																																		Tetrapturus audax (Philippi, 1887)								Animalia	Chordata		Perciformes		Istiophoridae				Kajikia	Tetrapturus			audax			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.684Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2397922	2397938	1	44		587	9670	2397862		2397938	Kajikia audax	Kajikia audax (Philippi, 1887)	Tetrapturus audax		EML	2025-04-29T13:20:10.684Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									LC
2573308228				CC_BY_4_0						SEAOBIS	SEAOBIS-2742236		SEAOBIS	SEAOBIS-2742236			PRESERVED_SPECIMEN				2742236					0													PRESENT								0																																	ASIA				TH					0								13.73	100.5																																			Type															Pangasius aequilabialis Fowler, 1937								Animalia	Chordata		Siluriformes		Pangasiidae				Pangasius	Pangasius			aequilabialis			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.549Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	5202476	5202451	1	44		708	9228	5202437		5202451	Pangasius macronema	Pangasius macronema Bleeker, 1850	Pangasius aequilabialis		EML	2025-04-29T13:20:11.549Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	THA	Thailand	THA.3_1	Bangkok Metropolis	THA.3.22_1	Khlong San	THA.3.22.1_1		LC
2573308227				CC_BY_4_0						SEAOBIS	SEAOBIS-2751722		SEAOBIS	SEAOBIS-2751722			PRESERVED_SPECIMEN				2751722					0													PRESENT								0															1970				1970																		ID					0								-3.75	108.75																																																		Thunnus obesus (Lowe, 1839)								Animalia	Chordata		Perciformes		Scombridae				Thunnus	Thunnus			obesus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.186Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2373996	2373996	1	44		587	8596	2373932		2373996	Thunnus obesus	Thunnus obesus (Lowe, 1839)	Thunnus obesus		EML	2025-04-29T13:20:10.186Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA									VU
2573308226				CC_BY_4_0						SEAOBIS	SEAOBIS-2745629		SEAOBIS	SEAOBIS-2745629			PRESERVED_SPECIMEN				2745629					0													PRESENT								0																																	ASIA				MM					0								27.3289	97.3767																																			Type															Puntius tiantian Kullander & Fang, 2005								Animalia	Chordata		Cypriniformes		Cyprinidae				Pethia	Puntius			tiantian			SPECIES				SYNONYM			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:12.148Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2364181	7482615	1	44		1153	7336	8138523		7482615	Pethia tiantian	Pethia tiantian (Kullander & Fang, 2005)	Puntius tiantian		EML	2025-04-29T13:20:12.148Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	MMR	Myanmar	MMR.4_1	Kachin	MMR.4.3_1	Putao	MMR.4.3.4_1	Putao	NT
2573308225				CC_BY_4_0						SEAOBIS	SEAOBIS-2792255		SEAOBIS	SEAOBIS-2792255			PRESERVED_SPECIMEN				2792255	IGFA				0													PRESENT								0																																	ASIA				TH					0								13.5333	99.8																																																		Phractocephalus hemioliopterus (Bloch & Schneider, 1801)								Animalia	Chordata		Siluriformes		Pimelodidae				Phractocephalus	Phractocephalus			hemioliopterus			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:10.645Z			0.0	0.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2338793	2338793	1	44		708	5163	2338455		2338793	Phractocephalus hemioliopterus	Phractocephalus hemioliopterus (Bloch & Schneider, 1801)	Phractocephalus hemioliopterus		EML	2025-04-29T13:20:10.645Z	2025-04-29T13:13:22.244Z	true			false	ASIA	ASIA	THA	Thailand	THA.52_1	Ratchaburi	THA.52.6_1	Muang Ratchaburi	THA.52.6.4_1	Chedi Hak	LC
2573308224				CC_BY_4_0						SEAOBIS	SEAOBIS-2738176		SEAOBIS	SEAOBIS-2738176			PRESERVED_SPECIMEN				2738176					0													PRESENT								0																																					PH					0								14.0	120.3																																			Type															Chaunax breviradius Le Danois, 1978								Animalia	Chordata		Lophiiformes		Chaunacidae				Chaunax	Chaunax			breviradius			SPECIES				ACCEPTED			5853051c-42f5-4246-bfde-4aaba3ef3bf8	PH	2025-04-29T13:20:11.583Z			191.0	9.0		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD;INSTITUTION_MATCH_NONE		true	false	2415210	2415210	1	44		1305	3873	2415200		2415210	Chaunax breviradius	Chaunax breviradius Le Danois, 1978	Chaunax breviradius		EML	2025-04-29T13:20:11.583Z	2025-04-29T13:13:22.244Z	false			false	ASIA	ASIA									LC
